city,poi_id,poi_name,poi_category,place_id,review_id,source_review_id,review_date,review_rating,review_text,provider_language,detected_language,language_group,review_author,collection_date,source_platform,review_order_within_poi
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,235da05ca373,Ci9DQUlRQUNvZENodHljRjlvT25ZNFVFMDNaQzFLVWtwQ1IyTlRaREJQTVVGV1ZYYxAB,2026-05-21T06:43:36+00:00,4,富山城本身已經水泥建築，但裡面的博物館還滿不錯看的 ，裡面的史料豐富。可以上樓看看~ 只是不是必需參觀的景點。但史料其實安排的不錯,en,zh-tw,other_non_english_non_japanese,Reviewer_F0250D,2026-06-08,google_maps_outscraper,9
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,64efbe1aa4ff,Ci9DQUlRQUNvZENodHljRjlvT25velZWTm1VRk5DT1hvd2FrRlljM0JwVlZSNGFsRRAB,2026-05-20T14:09:04+00:00,4,"因為晚上在附近酒店訂了dinner buffet，所以中午便過來參觀。城址不算很大，很快便瀏覽完畢。城樓被護城河與石牆環繞，四邊都有很好的風景，護城河可清楚看到城樓倒影，日與夜都很出色，唯獨幾乎每個角度都拍到城址和不同酒店同埸的踪影，有點難處理。城址公園就在旁邊，有長椅可歇脚欣賞風景，相當不錯！
29/04/26 📷",en,zh-tw,other_non_english_non_japanese,Reviewer_BADE9E,2026-06-08,google_maps_outscraper,10
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,eb9059164b09,Ci9DQUlRQUNvZENodHljRjlvT21ONVRsaDJPRGh5U21ObE1XdFJUR2RRU20xSWFYYxAB,2026-05-19T03:55:09+00:00,4,สวยมาก มาเลย,en,th,other_non_english_non_japanese,Reviewer_B558AB,2026-06-08,google_maps_outscraper,11
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,b5a1f06e235f,Ci9DQUlRQUNvZENodHljRjlvT2xaelptbE9XRkZEVnpsdGNHRkZSRTkxYmxSeFgzYxAB,2026-05-12T22:46:05+00:00,5,富山城 不像中部各縣那樣規模龐大，但整體環境非常舒服，也位於市區中心，交通方便，很適合安排輕鬆散步行程。城堡周邊護城河與公園整理得相當漂亮，天氣好時拍照很有日本傳統城郭氛圍。館內展示富山歷史與戰國文化，能簡單了解當地發展背景。春天櫻花季時景色特別美，晚上點燈後也有不同氣氛。早上散步過去，熱熱身體在旁邊的販賣部喝杯飲料，感覺非常好。整體不會過度商業化，人潮相較其他知名城堡少很多，可以慢慢欣賞。到富山安排走訪，是很好的經歷…,en,zh-tw,other_non_english_non_japanese,Reviewer_235AD7,2026-06-08,google_maps_outscraper,17
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,540c055027df,Ci9DQUlRQUNvZENodHljRjlvT21kRGNEVmtlVVo0Y2xwR2VtbEthWGRoZEhodGMzYxAB,2026-05-12T08:20:53+00:00,5,歷史介紹詳盡,en,ko,other_non_english_non_japanese,Reviewer_335FC0,2026-06-08,google_maps_outscraper,18
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,6f341004dfff,Ci9DQUlRQUNvZENodHljRjlvT21oR1ZqZEpTbEZCTmpCNE9VZFNORE01Y0dWTmFFRRAB,2026-05-09T14:59:21+00:00,5,Nice place 😃,en,ro,other_non_english_non_japanese,Reviewer_296003,2026-06-08,google_maps_outscraper,25
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,c086aecdbaf5,Ci9DQUlRQUNvZENodHljRjlvT21rMlpFOXdibXBpWmpnd1VHUnZibVZuWldWbmNuYxAB,2026-04-28T22:26:32+00:00,5,ไม่ได้เข้าไปในตัวปราสาท เดินเล่นรอบๆบรรยากาสดีมากก,en,th,other_non_english_non_japanese,Reviewer_CFCA4B,2026-06-08,google_maps_outscraper,39
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,0e648a659108,Ci9DQUlRQUNvZENodHljRjlvT2t0WlVVOVhjbkV4VG1ZNU1HZHdTa3A2VGtwTWVuYxAB,2026-04-28T04:36:04+00:00,5,"일본 여행중 아침에 잠시 산책했는데, 공원이 잘 가꾸어져 있네요! 일본 도야마성도 볼 수 있었네요!",en,ko,other_non_english_non_japanese,Reviewer_641CB1,2026-06-08,google_maps_outscraper,40
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,177eaf1d99ab,Ci9DQUlRQUNvZENodHljRjlvT2tOUFdsSlNSelozVFVaNVJVOUZjR0V3ZUc5YWVVRRAB,2026-04-25T20:54:04+00:00,5,"天氣太冷了嗎？
這裡竟然沒有遊客
雨後外城牆的石頭
有黑有白獨具特色
等到晚上終於下雪了！",en,ko,other_non_english_non_japanese,Reviewer_3E5682,2026-06-08,google_maps_outscraper,42
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,a39f8a7ee453,Ci9DQUlRQUNvZENodHljRjlvT2xGTFJrMTVXVGRMVVV4cFYwWm5lVkp0TUhsWVpGRRAB,2026-04-25T08:48:26+00:00,4,乾淨舒適的公園,en,ko,other_non_english_non_japanese,Reviewer_E64365,2026-06-08,google_maps_outscraper,43
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,2dd6bd60faf5,Ci9DQUlRQUNvZENodHljRjlvT2pCTUxUWlBWR1ozYVhwNFowOU1VRE5KVGpSdU4zYxAB,2026-04-24T06:11:48+00:00,5,Nice,en,ro,other_non_english_non_japanese,Reviewer_403F3E,2026-06-08,google_maps_outscraper,45
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,bad04c45aff4,Ci9DQUlRQUNvZENodHljRjlvT2pjeFQzRlJTSEp2YjE5MWQxRkhZVmxYTkdGRloxRRAB,2026-04-21T10:38:46+00:00,5,"富山城為富山市中心代表性歷史地標，原為戰國時代名將佐佐成政所築，後經多次戰火與重建，現存天守為1954年以鋼筋混凝土復原之建築，主要作為歷史展示空間。城內設有鄉土博物館，展示富山藩歷史與文化，內容具教育意義但規模不大。

城址周邊整建為富山城址公園，環境開闊整潔，結合護城河與石垣景觀，適合散步與休憩。春季櫻花盛開時與松川櫻並列為市區賞櫻熱點，景觀層次豐富，兼具歷史氛圍與自然美感。夜間亦有打燈設計，呈現不同風貌。

交通方面距離富山站步行約10至15分鐘，亦可搭乘路面電車前往，便利性佳。缺點則為天守規模較小，與日本著名原始天守相比歷史真實性較有限。整體而言，富山城以「市中心歷史象徵＋休閒公園機能」為定位，適合作為輕鬆造訪的文化景點。",en,ko,other_non_english_non_japanese,Reviewer_D4C1FA,2026-06-08,google_maps_outscraper,47
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,84e5edf39107,Ci9DQUlRQUNvZENodHljRjlvT201cFdsaHVUMVJVT0VaTmJsZHpRV1JZVW1ReWJrRRAB,2026-04-15T03:21:52+00:00,5,城址和旁邊的松川是富山市著名的賞櫻地點，花季期間更有攤販活動，距離玻璃美術館不遠。,en,zh-tw,other_non_english_non_japanese,Reviewer_DC4ADE,2026-06-08,google_maps_outscraper,55
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,80a9ddf7cd38,Ci9DQUlRQUNvZENodHljRjlvT2pkT1JqRnllVTVSV2s0d1ptSm9PUzB5WWpsWlUxRRAB,2026-04-05T11:28:58+00:00,3,富山城的遺址，保留一大片草地與少許樹木而已，倒是週邊河岸的櫻花老樹極美值得一看。,en,zh-tw,other_non_english_non_japanese,Reviewer_210B7F,2026-06-08,google_maps_outscraper,62
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,355630596e8c,Ci9DQUlRQUNvZENodHljRjlvT2xjeWFrdHZZVlZKWWsxSVFWUjFkRTgxT0VWa1FVRRAB,2026-03-13T13:08:41+00:00,4,市鬧區中的歷史,en,zh-tw,other_non_english_non_japanese,Reviewer_CDAEB5,2026-06-08,google_maps_outscraper,86
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,a99f0e6e02cb,Ci9DQUlRQUNvZENodHljRjlvT2pVemVTMXhaM2h2ZFROc01rdEJUbUozYWtKRWMyYxAB,2026-03-04T12:11:53+00:00,4,2024/3/28帶著爸媽一起同遊日本，來到富山城 櫻花未盛開 但城內外走走很舒服,en,ko,other_non_english_non_japanese,Reviewer_A91883,2026-06-08,google_maps_outscraper,88
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,a6be75450d7e,Ci9DQUlRQUNvZENodHljRjlvT2w5VFUxa3pZbXhwYzI1Vk56VkVPVkIzTXpkc01XYxAB,2026-02-28T03:40:13+00:00,4,"Chưa có vào tham quan,mà thấy đẹp á, cây cảnh ,nước suối đẹp",en,vi,other_non_english_non_japanese,Reviewer_F214EE,2026-06-08,google_maps_outscraper,89
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,9a60b8ce887d,Ci9DQUlRQUNvZENodHljRjlvT2tSWFF6RnlkWEptYTFSU2RraE1WMFZPWmxZMFoyYxAB,2026-02-22T19:20:20+00:00,5,Petit chateau simpathique. Dommage a l'interieur que du japonais comme explication du japon.,en,fr,other_non_english_non_japanese,Reviewer_35DA9C,2026-06-08,google_maps_outscraper,94
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,4ab885c736e3,Ci9DQUlRQUNvZENodHljRjlvT25KaE9VZG5lVUV5YzFCb05WcFFVVmhTZGxOdmIzYxAB,2026-02-20T20:59:23+00:00,5,"從富山車站搭路面電車
是一座公園！有重建的天守！
內部是個博物館，介紹富山的歷史👍",en,ko,other_non_english_non_japanese,Reviewer_2EBF5F,2026-06-08,google_maps_outscraper,95
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,fa5d9e4e6689,Ci9DQUlRQUNvZENodHljRjlvT21ocWJXSkJPVGhXWTBsbGNGaEpkRkpoWmxWNU1VRRAB,2026-02-19T03:29:58+00:00,3,冬季的富山城以其純白的雪景著稱，是北陸地區代表性的冬日景觀。,en,zh-tw,other_non_english_non_japanese,Reviewer_86CE39,2026-06-08,google_maps_outscraper,96
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,91051578c753,Ci9DQUlRQUNvZENodHljRjlvT2tabU9IYzJhVVpCWjFORVIyaHliRFIyVWxOTFVIYxAB,2026-02-14T04:54:56+00:00,4,สวยงาม วันหิมะตก,en,th,other_non_english_non_japanese,Reviewer_06001A,2026-06-08,google_maps_outscraper,97
Toyama,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,ChIJE0W4wG2R918R1fUdNadDRiQ,610cd8fd7620,Ci9DQUlRQUNvZENodHljRjlvT25WTmVuWlROek5FUW5kNlZsTTRkMWRoT0dFNVpuYxAB,2026-02-09T22:46:12+00:00,4,"在ANA皇冠飯店對面。
富山城在1543年由戰國武將神保長職命人建造，於1582年城主由神保家族改為織田信長手下的佐佐成政，並大規模地修建城池。歷經了本能寺之變和爭奪織田家主之權後，1585年羽柴秀吉率軍攻下富山城，並將城池交給當時十分活躍的前田利長且再次修建，前田家族也成為富山城歷史中最主要的城主。",en,ko,other_non_english_non_japanese,Reviewer_00C8F7,2026-06-08,google_maps_outscraper,98
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,a6b3bf840c8e,Ci9DQUlRQUNvZENodHljRjlvT21jM01TMDFkRXRrUzB0RmVsZzBSamxrZVZoSE1tYxAB,2026-05-29T07:51:20+00:00,4,Muzeum godne polecenia  jest co zobaczyć.  Można robić zdjęcia eksponatów oczywiście nie wszystkich .,en,pl,other_non_english_non_japanese,Reviewer_DC7F53,2026-06-08,google_maps_outscraper,0
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,cd9c4e51109f,Ci9DQUlRQUNvZENodHljRjlvT2t4WlVrZE9Ta0pOTWpOM1ZVRllRMkl0ZG1GV1RrRRAB,2026-05-28T07:28:51+00:00,5,"SNS  에 게재를 못하게 되어 있네요
건물도 모던 하고 4층 6층 전시실 구경 했습니다
6층은 많은 유리 세공 작품을 봤는데 색감 이며 규모며  멋지네요",en,ko,other_non_english_non_japanese,Reviewer_145E4E,2026-06-08,google_maps_outscraper,1
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,d0b6344fd238,Ci9DQUlRQUNvZENodHljRjlvT2tsc1FWcHdUMFpTYnpoM1ozWlFWRGhFYlRkUlNFRRAB,2026-05-23T21:13:57+00:00,5,가볼만 합니다. 조용하고 우아해요. 마침 작가전회 있어서 1개 샀어요(도네이션으로 처리),en,ko,other_non_english_non_japanese,Reviewer_7C863E,2026-06-08,google_maps_outscraper,13
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,0913e252ec22,Ci9DQUlRQUNvZENodHljRjlvT21acWRXcE5kWG8zZDBVMGVESndaWFpOV0hkS09HYxAB,2026-05-23T13:20:23+00:00,5,great museum,en,ro,other_non_english_non_japanese,Reviewer_2D1DAD,2026-06-08,google_maps_outscraper,14
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,f3c73fc0f80d,Ci9DQUlRQUNvZENodHljRjlvT2xGMVVWWTNMV3BMZVVNd1dVbDVXa1ZxU0dwRWNIYxAB,2026-05-21T16:05:54+00:00,5,Un bon nombre d'œuvres interessantes sont présentés Tous les textes descriptifs sont traduits en anglais,en,fr,other_non_english_non_japanese,Reviewer_282F7F,2026-06-08,google_maps_outscraper,19
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,e64bd95843db,Ci9DQUlRQUNvZENodHljRjlvT21WUmJ6RmlZV2xvVDJ0Q1NtVnRSVlZ1WVUxUU4yYxAB,2026-05-21T14:39:44+00:00,5,普通票只廁入 4樓及 6樓 2個小展聽,en,ko,other_non_english_non_japanese,Reviewer_43EFC8,2026-06-08,google_maps_outscraper,20
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,812744d63e80,Ci9DQUlRQUNvZENodHljRjlvT2tGUWN6VldVVEowWVVOWFNVNXBUemt5T0hjdFNFRRAB,2026-05-20T23:44:56+00:00,2,딱히 볼게 없었음,en,ko,other_non_english_non_japanese,Reviewer_D25085,2026-06-08,google_maps_outscraper,24
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,4ed5a160e2d7,Ci9DQUlRQUNvZENodHljRjlvT2pFNGRGaEVSSGhKWm01WVZGSmhjbTVwWkU5WVZuYxAB,2026-05-19T11:51:35+00:00,4,"漂亮的地方
非必去  但是如果沒想到其他地方去的話
推薦可以去看看",en,ko,other_non_english_non_japanese,Reviewer_1C7C6C,2026-06-08,google_maps_outscraper,26
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,059f201c58d2,Ci9DQUlRQUNvZENodHljRjlvT25KblVuTjNlVmRyUXpoTWRIQjNia0V4UkVoNlRIYxAB,2026-05-15T15:42:58+00:00,5,유리 미술관 넘 멋쳐요,en,ko,other_non_english_non_japanese,Reviewer_4CAE10,2026-06-08,google_maps_outscraper,34
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,e4540c0b04d5,Ci9DQUlRQUNvZENodHljRjlvT2taaGNuQlNPVzlwU1dZNWJIaExiWGd6TFZwQ1oxRRAB,2026-05-08T07:05:42+00:00,5,富山是個玻璃工藝很好的區域，加上建築由隈研吾設計，推薦可以來參觀。但因為是美術館加上圖書館的複合性設計，所以動線沒有說很好，展廳在不同樓層，所以需要將門票收好，可以從最上層6樓逐一往下參觀。有些展品根本想像不到他是玻璃製品，非常的精美，但禮品商店讓人非常失望，不好買,en,ko,other_non_english_non_japanese,Reviewer_A5C76A,2026-06-08,google_maps_outscraper,46
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,f4b9604de993,Ci9DQUlRQUNvZENodHljRjlvT2sxVlNVbDBha0o0UWtoeVUyMXNkbXhWV1dGZlRWRRAB,2026-05-08T05:33:09+00:00,5,도야마에 왔다면 들려볼법 합니다,en,ko,other_non_english_non_japanese,Reviewer_89CBDB,2026-06-08,google_maps_outscraper,47
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,60ddaf36d7ee,Ci9DQUlRQUNvZENodHljRjlvT21KS1dVVjRNMmw2TWxwTVJXODRUa3gxVTFoYVEzYxAB,2026-05-07T12:35:08+00:00,5,특별전시도 봤는데 좋더라구요.,en,ko,other_non_english_non_japanese,Reviewer_51EDB8,2026-06-08,google_maps_outscraper,50
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,767b300694f7,Ci9DQUlRQUNvZENodHljRjlvT25Kb1JVRTJMVmM0VEZCNlZuQlhOek5DWjB3MGJFRRAB,2026-05-06T08:53:01+00:00,5,來富山市區，富山城跟星巴克可以不去。絕對要來這裡。,en,zh-tw,other_non_english_non_japanese,Reviewer_66D679,2026-06-08,google_maps_outscraper,54
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,ff0923d27d19,Ci9DQUlRQUNvZENodHljRjlvT25sS2JYZHlRVUZETUhsYWJVMWZiMWxDVDNCRFduYxAB,2026-05-05T02:16:18+00:00,1,"引导太差了 不清楚哪里是美术馆的区域 也不清楚自己买的票能看哪些区域（票上有标但是很不显眼并且与官网信息冲突）
标识很复杂难懂 每个展厅的拍照规则都不一样 而这些细则只有在检票的地方会稍微介绍一下 进展厅之后则再也不会出现拍照的细则 太不人性化
五一去的 人非常多 人山人海 从买票到进馆一直在排队 几乎是边排队边观展 体验较差
唯一好的就是工作人员态度挺友好的",en,zh-cn,other_non_english_non_japanese,Reviewer_831B98,2026-06-08,google_maps_outscraper,62
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,f1d24f03be7a,Ci9DQUlRQUNvZENodHljRjlvT210RVVqVldiMkk0UlhCalRqUTBMVEJOZG1neVIwRRAB,2026-05-01T23:43:39+00:00,4,雨天來這逛逛，建築物本身很有美感，展覽的話就看不太懂😅,en,ko,other_non_english_non_japanese,Reviewer_4C963B,2026-06-08,google_maps_outscraper,74
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,7287a32f102a,Ci9DQUlRQUNvZENodHljRjlvT21scllXdDNUVUUwVkhWbFRrVmhhVEYzVldKVVNIYxAB,2026-05-01T23:36:13+00:00,4,"พิพิธภัณฑ์ศิลปะแก้วเมืองโทยามะ
""โทยามะ เมืองแห่งแก้ว"" เมืองโทยามะเป็นหนึ่งในเมืองชั้นนำของโลกด้านงานแก้ว มีชื่อเสียงในด้านสถาบันศิลปะแก้วโทยามะ ซึ่งฝึกอบรมศิลปินแก้ว สตูดิโอแก้วโทยามะ ซึ่งสนับสนุนกิจกรรมสร้างสรรค์ของศิลปิน และพิพิธภัณฑ์แก้วโทยามะ สถานที่สำหรับชื่นชมงานศิลปะ      พิพิธภัณฑ์แก้วโทยามะ พิพิธภัณฑ์ศิลปะแก้วอันเป็นสัญลักษณ์ของโทยามะ ตั้งอยู่ใน ""โทยามะ คิราริ"" ซึ่งเป็นอาคารที่ออกแบบโดยสถาปนิกชื่อดังระดับโลกอย่างเคนโกะ คุมะ นอกจาก       คอลเลกชันถาวรแล้ว พิพิธภัณฑ์ยังจัดนิทรรศการพิเศษต่างๆ รวมถึงผลงานจัดวาง (ศิลปะเชิงพื้นที่) โดยเดล ชิฮูลี ปรมาจารย์ด้านศิลปะแก้วร่วมสมัย ซึ่งกลายเป็นสัญลักษณ์ของพิพิธภัณฑ์ ตลอดจนงานศิลปะแก้วร่วมสมัยจากญี่ปุ่นและต่างประเทศ         คาเฟ่บนชั้นสองก็ได้รับความนิยมเช่นกัน เป็นพื้นที่ที่เงียบสงบและผ่อนคลายที่คุณสามารถเพลิดเพลินกับการอ่านหนังสือที่ยืมมาจากห้องสมุด พร้อมกับดื่มด่ำกับบรรยากาศหลังการเยี่ยมชมพิพิธภัณฑ์
🗓️เวลาทำการ
9:30 น. - 18:00 น. (ถึง 20:00 น. ในวันศุกร์และวันเสาร์)

🚃เข้าถึง
■ จากสถานีโทยามะ เดินทางโดยรถรางสายวนรอบเมืองโทยามะ ประมาณ 12 นาที ลงที่ป้าย ""Grand Plaza-mae"" แล้วเดินต่ออีกประมาณ 2 นาที
■ จากสถานีโทยามะ เดินทางโดยรถรางสายที่มุ่งหน้าไปยัง ""Minami Toyama Station"" ประมาณ 12 นาที ลงที่ป้าย ""Nishimachi"" แล้วเดินต่ออีกประมาณ 1 นาที",en,th,other_non_english_non_japanese,Reviewer_2FE1F7,2026-06-08,google_maps_outscraper,75
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,879438d9722c,Ci9DQUlRQUNvZENodHljRjlvT2xSNmMyWTRabFpFTUhvNWVXRk1kMVZTTlVSMVRsRRAB,2026-04-29T11:21:25+00:00,1,necessário comprar ingresso 200yen para acessar o interior do museu. arquitetura interessante. não é um lugar imperdível,en,pt,other_non_english_non_japanese,Reviewer_AC5453,2026-06-08,google_maps_outscraper,80
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,892be9cd7469,Ci9DQUlRQUNvZENodHljRjlvT2xvd1R6UnhjSFkwTWpWcmEwNWxhMUZNWWpkWk4zYxAB,2026-04-29T09:14:44+00:00,4,建物が素敵,en,ko,other_non_english_non_japanese,Reviewer_CE17F1,2026-06-08,google_maps_outscraper,81
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,31987a4eec9a,Ci9DQUlRQUNvZENodHljRjlvT2t4eE1qUkpWa1p1T1hGMlFXSTRVV1pOUjJjMU1GRRAB,2026-04-29T06:33:19+00:00,3,大早上就一堆人在排队，我觉得你想要真的感受这个博物馆的美好是需要在日常生活中感知的，博物馆和图书馆是一体的。 这个博物馆和西雅图的玻璃博物馆展示的有很多雷同的，在性价比上这个博物馆值得一看，但如果西雅图的看过了，这个博物馆没必要专门来一趟看。,en,zh-cn,other_non_english_non_japanese,Reviewer_D2FCA8,2026-06-08,google_maps_outscraper,83
Toyama,ChIJSU90xaaC918RX-cV13mPXwc,Toyama Glass Art Museum,museum_cultural,ChIJSU90xaaC918RX-cV13mPXwc,da9bb8b1465b,Ci9DQUlRQUNvZENodHljRjlvT21WM1ZUSkVaRUpOYVZSb1VucFNWM1V5VWs5TWMzYxAB,2026-04-27T22:24:14+00:00,5,跟團只能一早過去看看漂亮的外觀,en,zh-tw,other_non_english_non_japanese,Reviewer_0A93E4,2026-06-08,google_maps_outscraper,90
Toyama,ChIJ2Uw_FA2a918RlHujq3H1RqM,TAD Toyama Art Museum,museum_cultural,ChIJ2Uw_FA2a918RlHujq3H1RqM,e5778e5a611b,Ci9DQUlRQUNvZENodHljRjlvT25WVFN6SkNkbUpUWmxFeVNHUlVNamgzT1hCV1RVRRAB,2026-05-29T07:28:28+00:00,4,可以在天台免费游览，环看整个公园,en,zh-cn,other_non_english_non_japanese,Reviewer_4F3DEE,2026-06-08,google_maps_outscraper,0
Toyama,ChIJ2Uw_FA2a918RlHujq3H1RqM,TAD Toyama Art Museum,museum_cultural,ChIJ2Uw_FA2a918RlHujq3H1RqM,9f57cf88bd62,Ci9DQUlRQUNvZENodHljRjlvT25OcWRqSnpXbWxmZW5ocE0zVXhVbm94TTFaaGJrRRAB,2026-04-21T10:50:35+00:00,5,"富山縣美術館位於富岩運河環水公園旁，是一座結合美術館、設計館與公共空間的複合型文化設施，於2017年開館，建築以「藝術融入城市生活」為核心概念。

館內展覽分為現代美術與設計兩大主軸，收藏包含國內外繪畫、雕塑及工業設計作品，內容兼具藝術性與生活美學，並定期舉辦特展，提升參觀新鮮感。其中設計展區特別強調日常物件與創意設計的連結，具有教育與啟發性。

建築本身也是亮點，屋頂設有可眺望富山城與環水公園的「屋上展望廣場」，並設置親子遊具藝術裝置，使美術館同時具備休憩與互動功能。整體空間明亮開放，動線流暢，適合慢節奏參觀。

交通方面距離富山站約15分鐘步行或搭乘路面電車即可抵達，便利性佳。缺點為常設展規模不大，若無特展內容，停留時間可能較短。

整體而言，富山縣美術館以「藝術＋設計＋公共空間融合」為特色，是富山極具現代感與生活化的文化地標。",en,ko,other_non_english_non_japanese,Reviewer_D4C1FA,2026-06-08,google_maps_outscraper,16
Toyama,ChIJ2Uw_FA2a918RlHujq3H1RqM,TAD Toyama Art Museum,museum_cultural,ChIJ2Uw_FA2a918RlHujq3H1RqM,05c5ce7bc25f,Ci9DQUlRQUNvZENodHljRjlvT21SWWFXRXdRVU5hZEdWU1N6aHFUemx0VUVkaGJVRRAB,2026-04-10T16:12:12+00:00,4,館內美術品不是很多，空間超大，我認為立山連峰就是最大的天然美術品。記得到頂樓走走，有幾個有趣的玩樂設施和超壯闊景觀。,en,ko,other_non_english_non_japanese,Reviewer_C8CB59,2026-06-08,google_maps_outscraper,22
